"IP","SoftwareVersion","UUID","Uptime","batteries__Voltage","batteries__Wear","batteries__current","batteries__id","batteries__microswitch","batteries__present","batteries__rgb","batteries__solenoid","batteries__temp","batteries__uuid","id","date"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3985.199951171875","0","553.5714111328125","3","True","True","0","False","59.82404708862305","45067","",""
"","","","","3697.199951171875","0","85.71428680419922","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88278380","4046.39990234375","0","353.5714416503906","0","True","True","0","False","47.94721221923828","3735928559","1676382233015","1676382233015"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3987.60009765625","0","560.7142944335938","3","True","True","0","False","60.70381164550781","45067","",""
"","","","","3697.199951171875","0","85.71428680419922","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88293579","4047.60009765625","0","353.5714416503906","0","True","True","0","False","48.093841552734375","3735928559","1676382248213","1676382248213"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3990","0","564.2857055664062","3","True","True","0","False","60.70381164550781","45067","",""
"","","","","3697.199951171875","0","85.71428680419922","4","True","True","0","False","38.56304931640625","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88308778","4048.800048828125","0","353.5714416503906","0","True","True","0","False","47.94721221923828","3735928559","1676382263414","1676382263414"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3990","0","560.7142944335938","3","True","True","0","False","59.09090805053711","45067","",""
"","","","","3697.199951171875","0","85.71428680419922","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88323977","4048.800048828125","0","350","0","True","True","0","False","47.80058670043945","3735928559","1676382278612","1676382278612"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3988.800048828125","0","557.1428833007812","3","True","True","0","False","61.43695068359375","45067","",""
"","","","","3697.199951171875","0","85.71428680419922","4","True","True","0","False","38.56304931640625","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88339177","4050","0","353.5714416503906","0","True","True","0","False","47.94721221923828","3735928559","1676382293893","1676382293893"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3990","0","557.1428833007812","3","True","True","0","False","59.530792236328125","45067","",""
"","","","","3697.199951171875","0","85.71428680419922","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88354375","4048.800048828125","0","346.4285583496094","0","True","True","0","False","47.94721221923828","3735928559","1676382309024","1676382309024"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3988.800048828125","0","550","3","True","True","0","False","60.11730194091797","45067","",""
"","","","","3696","0","82.14286041259766","4","True","True","0","False","38.56304931640625","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88369574","4047.60009765625","0","342.8571472167969","0","True","True","0","False","47.80058670043945","3735928559","1676382324211","1676382324211"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3988.800048828125","0","553.5714111328125","3","True","True","0","False","60.41055679321289","45067","",""
"","","","","3694.800048828125","0","78.57142639160156","4","True","True","0","False","38.56304931640625","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88384774","4047.60009765625","0","339.28570556640625","0","True","True","0","False","47.65395736694336","3735928559","1676382339412","1676382339412"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3987.60009765625","0","546.4285888671875","3","True","True","0","False","58.79765319824219","45067","",""
"","","","","3693.60009765625","0","75","4","True","True","0","False","38.56304931640625","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88399830","4051.199951171875","0","350","0","True","True","0","False","47.65395736694336","3735928559","1676382354468","1676382354468"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3991.199951171875","0","553.5714111328125","3","True","True","0","False","61.14369583129883","45067","",""
"","","","","3694.800048828125","0","78.57142639160156","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88414877","4047.60009765625","0","339.28570556640625","0","True","True","0","False","47.50733184814453","3735928559","1676382369517","1676382369517"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3985.199951171875","0","532.1428833007812","3","True","True","0","False","58.65102767944336","45067","",""
"","","","","3692.39990234375","0","71.42857360839844","4","True","True","0","False","38.41642379760742","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88429908","4119.60009765625","0","535.7142944335938","0","True","True","0","False","49.70674514770508","3735928559","1676382384542","1676382384542"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","0","0","0","3","True","False","0","False","0","45067","",""
"","","","","3759.60009765625","0","250","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88445015","4129.2001953125","0","546.4285888671875","0","True","True","0","False","50.879764556884766","3735928559","1676382399649","1676382399649"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","0","0","0","3","True","False","0","False","0","45067","",""
"","","","","3764.39990234375","0","257.1428527832031","4","True","True","0","False","40.029327392578125","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88460213","4064.39990234375","0","350","0","True","True","0","False","49.413490295410156","3735928559","1676382414846","1676382414846"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3945.60009765625","0","464.28570556640625","3","True","True","0","False","52.19941329956055","45067","",""
"","","","","3704.39990234375","0","92.85713958740234","4","True","True","0","False","39.442813873291016","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88475353","3962.39990234375","0","92.85713958740234","0","True","True","0","False","45.16128921508789","3735928559","1676382429993","1676382429993"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","4032","0","678.5714111328125","3","True","True","0","False","55.13196563720703","45067","",""
"","","","","3722.39990234375","0","139.2857208251953","4","True","True","0","False","39.88269805908203","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88490489","4038","0","303.5714416503906","0","True","True","0","False","46.627567291259766","3735928559","1676382445132","1676382445132"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3986.39990234375","0","539.2857055664062","3","True","True","0","False","55.718475341796875","45067","",""
"","","","","3703.199951171875","0","89.28571319580078","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","88505689","4039.199951171875","0","303.5714416503906","0","True","True","0","False","46.627567291259766","3735928559","1676382460327","1676382460327"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3988.800048828125","0","539.2857055664062","3","True","True","0","False","56.744869232177734","45067","",""
"","","","","3703.199951171875","0","89.28571319580078","4","True","True","0","False","39.002933502197266","12648430","",""
